Datetime,AMZN,MSFT,GOOG,ECH,BLDP
2022-02-22 12:55:00-05:00,5.827356901355607e-05,0.000357602068341345,0.00016640990151195467,-0.0019342802193930142,-0.0005494631023422736
2022-02-22 13:00:00-05:00,0.0001400600117680284,-0.0016827263936065595,-0.0008513742925212453,-0.001937954982135226,-0.000549765178022521
2022-02-22 13:05:00-05:00,-0.00011335053690153529,0.0012575340879390495,0.00011423110598118846,0.0022291164953731624,0.0011001351720536512
2022-02-22 13:10:00-05:00,0.0006733443370960934,0.0005583795809649406,-0.0003078592708708472,-9.297506154604118e-05,0.002197747609997913
2022-02-22 13:15:00-05:00,-0.0017804699210942632,-0.00320875776071583,-0.0028047844486973617,-0.0005193191759603755,-0.007675405230548105
2022-02-22 13:20:00-05:00,0.0006173061288470283,0.0006122949989038062,0.0026378712648256197,-0.0008374360848576456,-0.0011049976432125908
2022-02-22 13:25:00-05:00,-0.0018242327149370352,0.0007518274636542088,0.00010074578367080811,-0.0019402849639498232,0.0011062200137206268
2022-02-22 13:30:00-05:00,0.00032244458182573155,0.0005940786640770135,-4.265894025923256e-05,0.0,0.004972384016081577
2022-02-22 13:35:00-05:00,-0.0013126024183783835,-0.0008382076020153617,-0.0011623401782254739,-0.0003888113976987517,-0.004101166439598902
2022-02-22 13:40:00-05:00,-0.0014782817507853485,-0.00034943060730530107,-0.0008068573021722258,0.0007779252616058052,-0.0019541599970603896
2022-02-22 13:45:00-05:00,0.00027131734136487395,-0.0005944317399020349,-0.0005240277479753308,-0.007384322972765589,-0.0011062200137206268
2022-02-22 13:50:00-05:00,-0.0015368844083076816,-0.0007349671512175693,-0.003837583243333942,-0.00046989182331469426,-0.002214784571513473
2022-02-22 13:55:00-05:00,-0.0007814150293030675,0.0007373240575025974,-0.002136702913002164,0.0005679906132864954,0.0011099032883239435
2022-02-22 14:00:00-05:00,7.3827067346377e-05,-0.0007014418099035025,-0.0003087042777102367,0.006166241500471958,-0.0016630091531584235
2022-02-22 14:05:00-05:00,-0.001852996334236412,-0.0014704292332827773,-0.0006370661823589252,-0.004280179264048445,-0.0033314528139851696
2022-02-22 14:10:00-05:00,0.0020783122912320096,0.0025594663179433486,0.0027768621619896905,0.0,0.008913640145489676
2022-02-22 14:15:00-05:00,0.0011509035206997975,0.00046712863700260066,0.0014782378422222298,0.0,0.0011042821502507127
2022-02-22 14:20:00-05:00,-0.0010891968073573066,0.0004069599430873705,-0.00038555827078590177,-0.0003907865893789664,-0.0016546486864595922
2022-02-22 14:25:00-05:00,0.004364896107953209,0.0030398150946204794,0.0025666873581897676,0.0007818787264786131,0.009944768032163154
2022-02-22 14:30:00-05:00,0.002318251594970233,0.000626999237778092,0.0002534120495105707,0.000390633934875817,0.001094012563667368
2022-02-22 14:35:00-05:00,-0.0024395754912449608,-0.00013928127039819493,-0.0006526718617994032,0.003123776720009852,-0.0021857382429670835
2022-02-22 14:40:00-05:00,-0.002438853304209454,-0.0023327284220230338,-0.001959389274953871,-0.0005839352543874909,-0.004381156774550199
2022-02-22 14:45:00-05:00,0.006153779988159025,0.0054790841063108164,0.0069297172156512765,0.001363187865711435,0.007700736375047201
2022-02-22 14:50:00-05:00,0.004516956138457484,0.0014578232240782807,0.00414699060082202,0.003889552120992512,0.007641888208545611
2022-02-22 14:55:00-05:00,0.00030247833222873943,-0.0008317687429049148,0.0003891058269092085,0.0030995709167533914,0.0016251727049512166
2022-02-22 15:00:00-05:00,0.004376643505779043,0.0038995681766529344,0.004925440518921853,0.0,0.008653317976889952
2022-02-22 15:05:00-05:00,-0.003049181130441947,-0.0019667792302967557,-0.0021651117069280135,0.0,-0.0037533349198929367
2022-02-22 15:10:00-05:00,0.0029976890777343446,0.0021464630323091427,0.0016590014187864988,0.0,-0.0010764509066629735
2022-02-22 15:15:00-05:00,-0.0029870387449379976,-0.0011783634464215265,-0.0024403860061446014,-0.005407469793313857,-0.0021551190371589257
2022-02-22 15:20:00-05:00,-0.001197619783179782,-0.0008785084924950448,-0.0018813792715167699,0.0007767168063561591,-0.005939557647551275
2022-02-22 15:25:00-05:00,0.002109911237687001,0.0015926996967678964,0.002144866633292608,0.0017462194604032089,0.0005431954896644164
2022-02-22 15:30:00-05:00,-0.0010114190942593915,-0.0009773472921225101,-0.0022823982348703087,-0.004842145938950826,-0.005971802925947345
2022-02-22 15:35:00-05:00,-0.0010289213490679572,0.0003555931326182371,0.0011245346955623958,-0.0007823915716129726,0.0
2022-02-22 15:40:00-05:00,-0.0026032534239514016,-0.0030088021288320332,-0.003096792007866611,-0.0019439130340773714,-0.0032768687980567757
2022-02-22 15:45:00-05:00,-0.0026498534011532016,-0.0022547311614983245,-0.0013849926190567796,0.00039025453574126345,-0.0005479577469499342
2022-02-22 15:50:00-05:00,-0.0019776731833693884,-0.0035462904214933477,-0.00358629543436495,-0.0035114415991485126,-0.007127147061287031
2022-02-22 15:55:00-05:00,0.0025887754086453274,0.0038729141546798296,0.0037501247422073725,0.0023492350740639267,0.0027608633559055296
2022-02-23 09:30:00-05:00,0.005996040062743457,0.011191440313644163,0.01633163198410781,0.022265612747287555,0.035242257435351254
2022-02-23 09:35:00-05:00,0.0026857292963493595,-0.00010310984754635655,-0.00013309167696251567,-0.001146377017884892,0.004255315263436366
2022-02-23 09:40:00-05:00,-0.0056903275063099334,-0.005121825360483667,-0.005760090833701104,0.001147692706427117,-0.010593160194965812
2022-02-23 09:45:00-05:00,-0.00019900853736098956,0.001841577904861058,0.0005333749103728636,,0.001070688299621203
2022-02-23 09:50:00-05:00,-0.003902299682584265,-0.003424732506909667,-0.0038248525462889482,,-0.011764770680605219
2022-02-23 09:55:00-05:00,0.0010493203328871825,0.0006575389224281469,0.0015260735930537894,0.001910555480121534,-0.0023808830817965143
2022-02-23 10:00:00-05:00,-0.0016672245476289094,-0.0007262371070749785,-0.001959492352031522,-0.0026697062035606622,-0.009004141830752488
2022-02-23 10:05:00-05:00,-0.0018016824437646628,-0.001176702204671587,-0.0011207837539582988,-0.0011471808693878094,-0.002736789444793497
2022-02-23 10:10:00-05:00,0.001360773270763893,0.003984732751779241,0.0023864017598411724,0.003062784116985684,0.006586215354324576
2022-02-23 10:15:00-05:00,-0.004902092088498788,-0.001449571795459459,-0.0025533055531143933,-0.00038168811414618364,-0.00763355444294711
2022-02-23 10:20:00-05:00,-0.0009250304013949107,-0.0013478870112274555,-0.001652576168447939,-0.0011455015667714008,-0.0010989262046844361
2022-02-23 10:25:00-05:00,-0.001703956147717678,-0.0032879220564965284,-0.002263694198551658,-0.0007645434969545395,-1.1016039773603659e-05
2022-02-23 10:30:00-05:00,-0.0008266484487360337,-0.0007985710495105325,0.002204114076232777,-0.00038256423547566865,0.005511647701908151
2022-02-23 10:35:00-05:00,-0.000558205093533215,0.0010772781070109705,0.0004572797765505232,0.0007654212937635574,-0.0021882338087966247
2022-02-23 10:40:00-05:00,-0.004209289961515816,-0.0023605118842376926,-0.004067601001365495,-0.0007648358721007442,-0.007675405230548105
2022-02-23 10:45:00-05:00,-0.001050893036346645,-0.0006611309778409291,-0.0011669182726100624,-0.003444249832751156,-0.0022099952864252925
2022-02-23 10:50:00-05:00,0.0004295860415752806,0.00010445256971380878,0.0005415461984523695,0.0,0.0
2022-02-23 10:55:00-05:00,0.0014031905808344902,-0.00020888332102808604,0.0002397598248431443,-0.0011521000610879018,0.006090842392271423
2022-02-23 11:00:00-05:00,-0.0028800152462182815,-0.0009750279144912222,-0.0023270002524424793,-0.0015379052354995704,-0.005503598296633716
2022-02-23 11:05:00-05:00,0.001156358558450421,-0.00012201073694484421,-0.0013308970444720902,-0.002695406109934795,-0.001660142767211381
2022-02-23 11:10:00-05:00,0.001100855433702419,0.0004357602106033198,-9.500132935558181e-05,0.0007722184578475844,-0.0004435325448216565
2022-02-23 11:15:00-05:00,-0.0012094279124711393,-0.0014286836936838743,-0.0011989492214644626,-0.0015432451932717584,-0.0017746000856149191
2022-02-23 11:20:00-05:00,0.0007644568602962476,-0.00010468220166159892,0.0005515887719818036,-0.0003863339203024063,0.0029222700330946427
2022-02-23 11:25:00-05:00,-0.0011796831755196413,0.0002791462618842999,0.0003417093029196572,-0.0019327848004299097,0.002071684422704001
2022-02-23 11:30:00-05:00,0.00235190857529588,0.001988721421845252,0.0005277865900135126,0.0,0.0005528042453004645
2022-02-23 11:35:00-05:00,0.00029029035629402067,-9.266105330540952e-05,0.0005450286473875909,-0.0030983704357707698,0.0005524988216063509
2022-02-23 11:40:00-05:00,-0.00043876988863567057,-0.0009519892622242843,-0.0007850573691037255,-0.0007770185680464614,-0.0038763094458725833
2022-02-23 11:45:00-05:00,-1.005698104106223e-05,0.0006838770948722761,0.0014065215881833293,0.0,0.0011196809998170743
2022-02-23 11:50:00-05:00,0.0033461231390792268,0.0028346249447632754,0.003370891634181916,-0.0027216056256996746,0.004429674754803825
2022-02-23 11:55:00-05:00,2.357997217394825e-05,-0.0012851515284176829,-0.0005155075571635637,0.0,0.0008489489183840515
2022-02-23 12:00:00-05:00,-0.0017196542156668881,-0.0002781851375689426,-0.00041918382908767704,-0.00233916050037819,0.0
2022-02-23 12:05:00-05:00,0.000802340473826213,0.0002956738614325882,0.0008368319287050952,0.001172359768136788,-0.00029741587522102986
2022-02-23 12:10:00-05:00,-2.0229512869174293e-05,-0.0006782037725323597,-0.00019696439121408282,-0.005074202336330824,-0.0016528253403513826
2022-02-23 12:15:00-05:00,0.000895955290227457,0.002679714009484524,0.0034223292982413778,0.002746163022862458,0.0033112286514067613
2022-02-23 12:20:00-05:00,0.0018240750630591496,3.474286256621717e-05,-4.323235539560599e-06,-0.000391245269592444,0.0011001351720536512
2022-02-23 12:25:00-05:00,0.0003761901719641081,-0.0006247142816591111,-0.0009811907426344746,0.0025440522895723294,-0.0005494631023422736
2022-02-23 12:30:00-05:00,-0.003416739028920368,-0.0013197363325362366,-0.0009479107251733065,-0.0009759757467755481,-0.006047312101261637
2022-02-23 12:35:00-05:00,-0.0014572797395504544,-0.001356183524031107,-0.002150265871170287,-0.001172359768136788,-0.0011062200137206268
2022-02-23 12:40:00-05:00,0.0013497553568415643,-0.0003482470273338256,0.0006465170275278265,0.0,0.003621322215088707
2022-02-23 12:45:00-05:00,-0.0005021028590985743,-0.0012192360559643012,-0.0011895922840784445,0.001564981078369776,-0.0014013572656011997
2022-02-23 12:50:00-05:00,-0.0030141305581623534,-0.0021571559473567703,-0.002079875411421739,0.0,-0.004972384016081577
2022-02-23 12:55:00-05:00,-0.0006324223451822375,0.0006588818272990071,0.0009068036863688622,0.00136718151916293,-0.0016657793594803127
2022-02-23 13:00:00-05:00,-0.0021622538859311646,-0.0006986349542822401,-1.3517888751590768e-05,0.00019501309623426444,-0.0011123725402044649
2022-02-23 13:05:00-05:00,-0.0007799921942825971,-0.0005037016524550575,-0.0005145375042350242,0.0015600981466283859,-0.0012805574046124146
2022-02-23 13:10:00-05:00,-0.002117756333321008,-0.0029995063968302205,-0.003221700126615046,-0.003504678797443428,-0.0065228621309263435
2022-02-23 13:15:00-05:00,0.0004047048054585112,0.0009884636423289628,2.3342036939988375e-05,-0.0015631463575156435,0.0028059004077145566
2022-02-23 13:20:00-05:00,-0.000948521856340645,0.0,-0.0015234593381718842,-0.002739714164949336,0.0005595031373055726
2022-02-23 13:25:00-05:00,-0.001362821589008134,-0.0016469889222590073,-0.0004798958787491925,0.0007849473360672654,-0.003914971930077948
2022-02-23 13:30:00-05:00,-0.0005026460044385006,-0.001477676375055803,-0.001026994886702548,-0.0011764975155100776,0.005042104642011269
2022-02-23 13:35:00-05:00,0.002829700426473458,0.001620501087342685,0.0029588102097748425,0.0007852555281846474,0.00392182979652933
2022-02-23 13:40:00-05:00,-0.0009042737246108823,-0.0005790992612763057,0.0005052022835068115,0.0015692787715386736,0.000556495785417388
2022-02-23 13:45:00-05:00,0.0019735080060159227,0.0016332838843715614,0.001763711084852071,-0.001175114995637272,-0.0005561862701022324
2022-02-23 13:50:00-05:00,-0.0028798119988684423,-0.002244844945001212,-0.0024605499214042093,-0.002352920233034572,-0.005564745572738006
2022-02-23 13:55:00-05:00,0.0014134654640971522,0.0010551412077035582,0.0006764244395842667,0.0015722880243325132,-0.0011192197439499063
2022-02-23 14:00:00-05:00,-0.0014097267157826554,-0.0010532792407905722,-0.0007128622795791184,-0.003532188155604299,-0.0028011845008746317
2022-02-23 14:05:00-05:00,0.0004921635080423759,0.00080808314763825,1.1674376025894162e-05,0.0007877297457450361,0.007303431106028713
2022-02-23 14:10:00-05:00,0.0006501606910003233,-0.0002456792119494011,0.0002173496666386665,-0.001967699227107156,-0.0011154744798246297
2022-02-23 14:15:00-05:00,-0.0015902516172237036,-0.001510124942449953,-0.0005262704411371777,0.0023659094833732297,0.0
2022-02-23 14:20:00-05:00,-0.002877693413057658,-0.004114876957794555,-0.0019794428090181837,-0.0027537252011851088,-0.005025134190656866
2022-02-23 14:25:00-05:00,-0.0015513294839449854,-0.0007769501972659798,-0.0010111385054271116,0.001577870121372893,-0.0016834332104723737
2022-02-23 14:30:00-05:00,-0.0002498350169762853,-0.0011310077099649929,3.1234275732483496e-05,-0.0019692492423191155,-0.001124252767531586
2022-02-23 14:35:00-05:00,0.0014309345295424603,-0.0004805152678597491,0.002324595500195592,0.002367776857975068,0.001125518134409198
2022-02-23 14:40:00-05:00,-0.00207844597939133,-0.0017848110537505013,-0.0021208387896513026,0.000787419608820894,-0.002248505535063283
2022-02-23 14:45:00-05:00,0.0013750797118872171,0.001560402951497064,0.0009320525148281966,0.002360325167675148,0.002816858425946256
2022-02-23 14:50:00-05:00,-0.0007437215660128782,-0.0012389863824958658,0.0015583788066568793,-0.0027472408195371445,-0.0005617034809971555
2022-02-23 14:55:00-05:00,-0.0005853905442544383,-0.00024851580239171334,-0.0005114970986357381,-0.0003935548580041859,-0.001124252767531586
2022-02-23 15:00:00-05:00,-0.0024256422118779097,-0.0023166304784463243,-0.0020140647221983388,0.000393709804410447,-0.002813795336022884
2022-02-23 15:05:00-05:00,-0.0016752939330199057,0.00011834038404101577,-0.0011036540832772834,0.0011806645740126687,-0.0005643470242292503
2022-02-23 15:10:00-05:00,-0.00015131833792680904,0.0006396782737145834,-0.0010149929005778269,0.00039309074968163493,0.0028233284581600238
2022-02-23 15:15:00-05:00,0.0013340201078924085,0.0,0.0002735412959580241,0.0,-0.0011261518865943732
2022-02-23 15:20:00-05:00,4.5375433907812734e-05,-0.0006037182541205333,0.0008321317309170073,-0.0023576177403652476,-0.00112742153448242
2022-02-23 15:25:00-05:00,0.0031501367239852307,0.0026595917744074438,0.0022993257846142257,0.0012800796173464413,0.0073364036767913365
2022-02-23 15:30:00-05:00,-0.0016095007278745799,-0.0005613777920027152,-0.0007166651120064094,0.0006883635868191185,-0.0033613145467866756
2022-02-23 15:35:00-05:00,-0.0023221341928942874,-0.002695261139137428,-0.0014771776809527903,0.0,-0.0028106319188291318
2022-02-23 15:40:00-05:00,-0.0010691739066168715,-0.0005333685222718154,-0.0012685699408769846,0.0011791972746508783,-0.0005637107672412656
2022-02-23 15:45:00-05:00,-0.0015625403060364196,-0.0006226858291037418,-0.0006604713525083517,-0.0011778084061880856,-0.0016919785714269997
2022-02-23 15:50:00-05:00,-0.0004808737393370288,-0.00048053277319337617,-0.0022878755010754537,0.0,-0.0011186545369356038
2022-02-23 15:55:00-05:00,-0.0010604687802453494,-0.0017096843198175504,0.00021560819598231973,-0.00275156027337764,0.0033822690006393152
2022-02-24 09:30:00-05:00,-0.013782860545161424,-0.018981045195479385,-0.009395639759531504,-0.03547502940902947,-0.03945878605536757
2022-02-24 09:35:00-05:00,0.00524139357414799,0.00585545504500673,0.009603458210807103,0.006130017576136293,0.028168985706974903
2022-02-24 09:40:00-05:00,-0.002834714032854735,-0.002277921922582027,-0.010489819565536851,0.00017864930127275969,-0.007990941400633944
2022-02-24 09:45:00-05:00,0.00021306725533132287,0.005327249429938119,0.007266606866523473,0.001039636872237626,0.010356749934839593
2022-02-24 09:50:00-05:00,-0.00344270274371139,0.0020186638953216818,-0.0027873486238857437,0.004462499474802151,-0.0011388696482494964
2022-02-24 09:55:00-05:00,-0.0006201455965000324,-0.00012592604221917103,0.0025074443212320663,-0.0044426740442130574,0.004560998832972452
2022-02-24 10:00:00-05:00,-0.005766995707555789,-0.003004268848517677,-0.0051123737148257575,-0.005679488511764363,-0.006810489983984591
2022-02-24 10:05:00-05:00,0.008036036650277412,0.006315409460316834,0.005988458508978667,0.004079982886001421,0.012571389334542493
2022-02-24 10:10:00-05:00,0.005607316848629695,0.0014523893506623864,-0.0011694767620333835,0.007314112178447907,0.003386082145375502
2022-02-24 10:15:00-05:00,0.008376176977661798,0.007967649870588067,0.00492963542806657,-0.0020169884051057796,0.00956130875864547
2022-02-24 10:20:00-05:00,-0.0005726046529960227,-0.0014186531696029903,0.0028518299449216133,-5.658827443155712e-05,-0.00724239903006807
2022-02-24 10:25:00-05:00,-0.005032437395998457,-0.0018883980938178002,-0.004703669399617638,-0.0015602748186971382,-0.001122360163085756
2022-02-24 10:30:00-05:00,0.006429585511259939,0.005701366650643802,0.0031766747032251352,0.0036437307614551884,0.004494377928932147
2022-02-24 10:35:00-05:00,-0.0035829547389093497,-0.002620634187199933,-0.007173824631337089,-0.006050888275076716,-0.010067024959492854
2022-02-24 10:40:00-05:00,-0.0011690254371556907,0.0009239535277403288,0.0022130453157078733,-0.001217482956167526,0.0011298615566679437
2022-02-24 10:45:00-05:00,0.008692975862427677,0.001065032764113294,0.005948502903028174,0.0,0.018137788291397783
2022-02-24 10:50:00-05:00,0.003660055659871153,0.0021632987513626745,0.0032206575214297484,0.0012189670277480413,-7.759895717152077e-05
2022-02-24 10:55:00-05:00,0.0012692446495161658,0.0005309095519547835,-0.0014856335528484754,0.0008117069098660945,0.0022172398086899303
2022-02-24 11:00:00-05:00,-0.0030511008086109292,-0.0005659238704486258,-0.0005107978632161725,0.001622097152265134,-0.005530994573656467
2022-02-24 11:05:00-05:00,0.003913776926512513,0.0022648692864457587,0.0031169260120795794,0.00364774623213715,0.011123513238675997
2022-02-24 11:10:00-05:00,0.0005803148501846156,0.0035005616781920157,0.0019405658393381042,0.0012061103847982313,0.004950503359577363
2022-02-24 11:15:00-05:00,0.002029965627770025,0.006715659919007466,0.0016690145129307776,-0.0010072368588903702,0.006020727982860352
2022-02-24 11:20:00-05:00,-0.004089196061876299,-0.002586383811336468,-0.004570435191291411,0.00020161971168453086,-0.009793166814249243
2022-02-24 11:25:00-05:00,-0.001398320646367468,0.0003416745410438349,-0.001025732650905442,-0.0012096282346673037,-0.0021978524093689833
2022-02-24 11:30:00-05:00,-0.00017803340291122627,-0.002863740658072378,0.0006235110273167255,-0.0024223404191423548,-0.0005506734012038494
2022-02-24 11:35:00-05:00,0.001410810658525774,0.003706280338670709,0.0025837621539313016,0.00040470373340162347,0.0066116166256491304
2022-02-24 11:40:00-05:00,-0.004281065713381937,-0.007225927931278631,-0.0040512378555798145,-0.0044457736216300114,-0.006568190269661711
2022-02-24 11:45:00-05:00,0.0017204763005458368,0.0011969660649091551,0.002361448770387131,0.0010117974576022704,0.007162593435126485
2022-02-24 11:50:00-05:00,0.003253339127313959,0.002743443981311211,0.003223633290055261,-0.0006088650095018577,0.004923421729061461
2022-02-24 11:55:00-05:00,0.0008816288911321912,0.0005299547121815351,-0.0002928647799850248,-0.0016247325005610547,0.0
2022-02-24 12:00:00-05:00,-0.00017070264224849918,-0.0006317527411031643,-7.368753548819829e-05,0.0006102274082584458,-0.0016331347455049716
2022-02-24 12:05:00-05:00,-0.0020521994097248974,-0.0016156427313815946,-0.0018273582198962135,-0.0042691419055790325,-0.004362045967309713
2022-02-24 12:10:00-05:00,-0.0056525851308592,-0.0054701260628200465,-0.0036556185812806063,-0.0028582970795603124,-0.007666998241708689
2022-02-24 12:15:00-05:00,0.0018169155365725942,-0.0008665798431671812,0.0003023000519453145,0.0016379610177619242,0.004415006622562556
2022-02-24 12:20:00-05:00,-0.002050606104085695,-0.0018763011187257206,-0.0023613981808064954,-0.0026328586119679365,-0.005494526224051444
2022-02-24 12:25:00-05:00,0.0026054774689139304,0.004168917185593868,0.0018745213127662197,0.0012051301296605033,0.004972384016081577
2022-02-24 12:30:00-05:00,-0.0008135730162295296,-0.0006371586024764841,0.0003062629292491792,-0.0014329518323588086,0.002198955855104101
2022-02-24 12:35:00-05:00,0.005308258202979754,0.003781813255524069,0.0032629156960597427,0.0020541339808048953,0.005485484584793365
2022-02-24 12:40:00-05:00,-0.0008100195446001379,0.0006866334073909464,-0.00033440930293837656,-4.058172022980422e-06,-0.006001124430409788
2022-02-24 12:45:00-05:00,-0.004627735280648637,-0.002287207551521786,-0.0008011226541857486,0.0,-0.006586110669982936
2022-02-24 12:50:00-05:00,0.004470639953623179,-9.686412094644936e-07,-0.0008855810976188261,-0.0008183493177833512,0.004419885194475226
2022-02-24 12:55:00-05:00,-0.00026342474383533876,-0.0013743955807531405,0.0003681857459518767,-0.0012285293428246913,-0.0011001351720537622
2022-02-24 13:00:00-05:00,0.0004447821432167487,0.0007769501972660908,-0.0016084489349552644,-0.0016399757761242917,0.003854608778214974
2022-02-24 13:05:00-05:00,0.003536717335426376,0.0028936668434240698,0.0028828639394309352,0.002053356725965294,0.003839807821280461
2022-02-24 13:10:00-05:00,0.003588991529244412,0.0020407689913930493,0.0019328757040799616,0.004098376353816935,0.000546460617418143
2022-02-24 13:15:00-05:00,0.00028870598280539284,0.0014045715928048264,0.00018831809855401893,-0.001224517822265625,-0.0010922201528316133
2022-02-24 13:20:00-05:00,-0.0015211126809538955,-0.0024195331339064152,-0.001178022042998328,-0.00531259356005187,-0.0027337967143966635
2022-02-24 13:25:00-05:00,-0.0026522010412886043,-0.0029930805795389537,-0.001340593847688365,0.00041085574441845907,0.0
2022-02-24 13:30:00-05:00,0.004370771979381294,0.0022617170629719574,0.003112840466926059,0.0028788039365481577,0.0060307352923183455
2022-02-24 13:35:00-05:00,0.009997011537652645,0.006085588130564368,0.0035027266473526275,0.0022481940988809956,0.010354252321949975
2022-02-24 13:40:00-05:00,-0.00546827062269617,0.00041954866295013105,-0.0005798154574988557,-0.0022472034450885525,-0.004315093155561001
