Date,AMZN,MSFT,GOOG,ECH,BLDP
2020-04-13,,,,,
2020-04-14,0.05276938912335094,0.04948358307075207,0.04243726747629806,0.009091031567844743,0.10577974470648366
2020-04-15,0.01066861524094298,-0.010477779817492094,-0.005326071610070593,-0.021294061318607116,-0.06706117180987725
2020-04-16,0.04355457114634098,0.030020934072814143,0.0007920980484337203,-0.009623485742583648,0.058139554811523775
2020-04-17,-0.013782111134833852,0.008811483287857858,0.015655322053968135,0.008872010721988621,0.018980976627262836
2020-04-20,0.00783583470394733,-0.019820743502141247,-0.012967087199249994,-0.0188442282252288,-0.010784280268057334
2020-04-21,-0.027360341615917272,-0.04135721308384599,-0.039688633527783956,-0.029449417652444687,-0.0327056411016422
2020-04-22,0.015192460554657172,0.033965008476205316,0.038533630756412585,0.009234940200664843,0.05122950699533768
2020-04-23,0.015214771835752039,-0.012102499146103174,0.01037048318280176,0.012636061747353322,-0.019493158362914875
2020-04-24,0.004488536852369052,0.01825929680893812,0.0023505260181881926,-0.011617939770484087,0.002982080687858879
2020-04-27,-0.014197862070299827,-0.002864395637892647,-0.0026811746596504538,0.03482805087125018,0.01783947497063365
2020-04-28,-0.026060573179713775,-0.024361011917170883,-0.0330830178198277,0.049221762073624165,-0.00584229960489846
2020-04-29,0.02533615122775057,0.04487374475004091,0.08738960393222994,0.029671122490130708,0.026444613426109154
2020-04-30,0.042689599963780855,0.010032167430032546,0.005352337578998778,-0.01985975776806337,-0.030534323358943016
2020-05-01,-0.07597411517279706,-0.025891256790846917,-0.02079845781534284,-0.02065955562492927,-0.08070863259245853
2020-05-04,0.013101236487597756,0.024459799582073227,0.004687275990052919,0.0016228684618069256,0.053533189703584894
2020-05-05,0.0007815485392348442,0.010735952040902275,0.018322230651791838,0.010935471482995895,0.02235775036761045
2020-05-06,0.014436086043926544,0.00984735262347769,-0.0028198566843143924,0.0008013973807161623,0.014910498237930447
2020-05-07,0.006953759936520143,0.005806972436077418,0.018748614896582305,0.01801433447026124,-0.02938297645582677
2020-05-08,0.005068402082920143,0.0058822050749010035,0.011518575398176356,-0.005112041915550591,0.0
2020-05-11,0.012350717660199573,0.01115449489113085,0.010724817376351226,-0.02924908617880906,-0.035317803550401594
2020-05-12,-0.021606495985107887,-0.022651712425688753,-0.019611489916146363,-0.013029271088187966,0.003138047244185538
2020-05-13,0.004654307868383389,-0.015122627252844856,-0.019196966263362203,-0.03217828000993794,-0.029197051982906674
2020-05-14,0.008839055572739563,0.0043396215975837205,0.005039574492222476,0.012787816555382303,0.009666938223111154
2020-05-15,0.008761509004336254,0.014568111771432912,0.012579868052482013,-0.02483164071477384,0.02021282359236154
2020-05-18,0.006838790374388948,0.009554576759178035,0.00782848728777541,0.05912823723297822,0.029197051982906563
2020-05-19,0.009508489719370017,-0.006922432419031788,-0.0075544868255366104,-0.006927500638386874,-0.02431608651478412
2020-05-20,0.019846187214775712,0.013870627855988138,0.0241975600068578,0.02133766627810174,0.01765317489861884
2020-05-21,-0.020496870370330544,-0.01201113399277376,-0.0027865687248619375,-0.004419463566344373,-0.009183688860840866
2020-05-22,-0.004029895886456858,0.0004360879414164742,0.005431989486707645,-0.010492352896297241,0.0072090313644919135
2020-05-26,-0.0061635271793906155,-0.010571494003153492,0.0046794397273848265,0.0016313052725187571,0.10531704649981521
2020-05-27,-0.004736117832982667,0.0013218362257889638,0.0005786412878865388,-0.01058634015884563,-0.024051824124818544
2020-05-28,-0.0038540631747915333,-0.0022551843499633017,-0.0007828706894436044,-0.011522604852961638,-0.015165862039758338
2020-05-29,0.01718796295561953,0.010198304929676105,0.008604366142184183,-0.005412124514547423,0.03849851831692552
2020-06-01,0.011738565614295426,-0.0022918376433190835,0.0020294363957154005,0.033905514969910344,0.08433733555415412
2020-06-02,0.000554371044264812,0.011376767059577686,0.005168264650343479,0.03481767300561289,-0.028205122144081662
2020-06-03,0.0024227334654489674,0.002433507618224695,-0.0019732673796383216,0.026212794510367177,0.008795108397207319
2020-06-04,-0.007181974414487091,-0.013163531190789723,-0.016847875276465807,0.011818627201510612,0.04184825902891354
2020-06-05,0.009103430648924382,0.023398209663702207,0.018559928578955054,0.05877915847016579,0.012552349338808444
2020-06-08,0.016536471443314493,0.006196510745924755,0.0057147022847860995,0.019217001295187996,0.034710749012631936
2020-06-09,0.0304271875649873,0.007645038918724811,0.0066016748984378815,-0.010125545306347017,-0.00798725062407779
2020-06-10,0.017913244782774118,0.0370917029783322,0.006654448123010637,-0.014462099778644544,0.17391303012428327
2020-06-11,-0.03380233503366625,-0.05369844865952467,-0.0423031079567594,-0.06513956086901485,-0.17489713333871437
2020-06-12,-0.00505869583725127,0.007891794678233977,0.006653242618838817,0.02143937470590429,0.11305075981208423
2020-06-15,0.010868249324997192,0.006391642891426796,0.004719796219515793,-0.009704182450066323,0.03659445545589657
2020-06-16,0.016554755749762062,0.024505293402219852,0.016107332119895013,0.012731438095657133,0.023775210445619477
2020-06-17,0.00983070992497681,0.0034611771364572164,0.0058223526288117,-0.004190487634452067,-0.039408896418956285
2020-06-18,0.0049224152004714306,0.010708476104239084,-0.010447126516551997,-0.02410100477159538,0.02564105430410346
2020-06-19,0.0079239592806426,-0.0059596442526042015,-0.002952721767817801,0.0011760699958001108,-0.04000002997262142
2020-06-22,0.014508378829262814,0.027773492014650625,0.014067006859271869,0.0027407560034820033,0.020833385073477872
2020-06-23,0.01864156151685603,0.006680992405473374,0.008644117858986222,0.001952331993996692,0.03206993963700455
2020-06-24,-0.010855846534975733,-0.020157548844516482,-0.022152308929468845,0.0027280173449157896,-0.036016965704631976
2020-06-25,0.00738011135970007,0.01263636267507584,0.006536439690119078,0.016711983864377666,0.030769237218423173
2020-06-26,-0.022402674522900456,-0.020015944873774116,-0.05649638467483242,-0.024082502315765697,-0.029850752338569486
2020-06-29,-0.004638260974890618,0.01074736763923445,0.02578862097173129,0.019193043095111717,0.13772894996192986
2020-06-30,0.02926457777491165,0.025549121347276715,0.013362305311161782,-0.03151411667011861,-0.008370902554809434
2020-07-01,0.043453316940597286,0.005847393929988787,0.017282032501250155,0.02658720490813682,0.046103961649906156
2020-07-02,0.004029630685034702,0.007621018328113349,0.0185390610728442,0.05488991325702597,0.07759155509881266
2020-07-06,0.05768950884596902,0.021526149290291396,0.02116474433906923,0.030047682928977748,0.14804145187021245
2020-07-07,-0.01861929223944858,-0.011627919804619302,-0.007033427695638528,-0.003557468673293429,-0.019568458789594456
2020-07-08,0.026995582533642093,0.0219929100496028,0.007285275789980616,-0.003927251019804734,0.026612002356756648
2020-07-09,0.032949090376900525,0.007000867973075087,0.010020046948111538,-0.04480289064211285,0.03489535301972002
2020-07-10,0.00545778737304814,-0.0030328733362163796,0.020350895901851906,-0.007504649220055004,-0.012524095665476742
2020-07-13,-0.030000000000000027,-0.030888632362773505,-0.019717996942818505,0.02835540175685436,-0.11121954569002479
2020-07-14,-0.006443298969072142,0.006181434070253511,0.006113773501225328,0.02095585116583565,0.06366629479299046
2020-07-15,-0.02436118119730868,-0.001487966518893935,-0.00456400952716518,-0.02412674192712294,0.0670795253201526
2020-07-16,-0.00298125691518214,-0.01980396700560416,0.0028804638549246864,-0.014391216498090054,-0.06963251996167596
2020-07-17,-0.012643732416202091,-0.005099884743258287,-0.0016139335783103004,-0.0101084920506469,0.014553050414575663
2020-07-20,0.0792952391518491,0.04298106827833292,0.03310344116566322,-0.01966716853593886,-0.02715167388403983
2020-07-21,-0.018314975794350152,-0.013468841970035283,-0.00466234505173635,0.019675929429129102,-0.015271143321432201
2020-07-22,-0.01222963030038815,0.01437116022580942,0.006461638072601694,0.016269365329132812,-0.032085580587720375
2020-07-23,-0.03656876054314517,-0.043494720409326226,-0.033669285014401806,0.014519655544349863,-0.09558008319201217
2020-07-24,0.007486853699312235,-0.006122141536096137,-0.002513761782654278,0.0011010480072433104,-0.03420894263331775
2020-07-27,0.015387648743417026,0.01266773644376995,0.012124029257731817,0.015395801225564387,-0.023402962012215367
2020-07-28,-0.017962720570490642,-0.008977254085618336,-0.019513780096970246,0.007220249640447207,-0.026554394984117713
2020-07-29,0.011065432904843187,0.010098024746738155,0.014450094115225243,-0.008243743414414584,-0.009980014716914454
2020-07-30,0.006049010010914069,-0.0007840767938100957,0.0061956685980577575,-0.018431518321630813,-0.022177414056992695
2020-07-31,0.03696084156633739,0.0054437488657115285,-0.031662797858506675,0.0058909986382198465,-0.02268040683024819
2020-08-03,-0.01668100414664453,0.056241140643328746,-0.005738529690474614,-0.005856498016380662,0.07735579515746727
2020-08-04,0.008657178266855636,-0.015008686312895647,-0.006429503057201358,-0.01325487655174118,-0.019582196020663134
2020-08-05,0.021090645088828852,-0.0016410223175983285,0.005897741811247359,-0.013432703175668581,0.009320864539393181
2020-08-06,0.006230821714798829,0.016013877485792305,0.01797625592775498,0.010968211048950405,-0.01649076533748617
2020-08-07,-0.017841872577519347,-0.017887615803720114,-0.0037397409791779523,-0.009352867202651494,-0.010731042860465223
2020-08-10,-0.0060932258232595515,-0.019907801433956762,0.0010772807861429978,-0.01963753774477317,0.004067825058759356
2020-08-11,-0.021437916789034506,-0.02338522807941812,-0.010547443054863215,0.013867584559836388,-0.06684677223109103
2020-08-12,0.026478029268948378,0.028567168263988085,0.01776646250971292,0.009498562161439184,0.041968157490138935
2020-08-13,-0.00038579320573151055,-0.0023424002294620827,0.007851983972751775,-0.00564545247166659,0.025694503405213398
2020-08-14,-0.004112596541520075,0.0009583613631942711,-0.007059811681545236,-0.00454209501181968,-0.02708196071817548
2020-08-17,0.010924292845903016,0.006605968968792064,0.006798299518335105,-0.004182444563544885,0.08141963017478648
2020-08-18,0.04087470870111143,0.00575427384754601,0.026759242967515418,0.012600186247259115,0.02316600113004874
2020-08-19,-0.015701182469669894,-0.006066974486189203,-0.007102493559902001,-0.0011311282754230545,0.003773611387183573
2020-08-20,0.01131432701311863,0.023271468098506,0.022112637593645346,0.0015099801532230117,-0.05639095340721356
2020-08-21,-0.003836435108826919,-0.007270021881459754,-0.0008408130581238904,-0.0056541157903284844,0.07702515680058108
2020-08-24,0.006922961603179623,0.003145113698411084,0.0049226832172672985,0.007960605476668992,0.016646144833148746
2020-08-25,0.011800605225108063,0.01300950211916585,0.012605477991910252,-0.01880399700592239,-0.026682870840803008
2020-08-26,0.02849556033340961,0.021619573405877945,0.027458951501752926,-0.009965425915998138,-0.013084055729283395
2020-08-27,-0.012159186620227302,0.024553574705238113,-0.010923666937863397,-0.00038729642794788077,-0.0012626551496847105
2020-08-28,0.000529426125919219,0.010283310589861427,0.006167713005355235,0.010069791008732842,0.010745896306784575
2020-08-31,0.014451146864528308,-0.01476565362219251,-0.006221064245605423,-0.027990747089953638,0.03814888174378672
2020-09-01,0.013955582445215331,0.007715249060424201,0.016234384434149485,-0.004339341367287308,0.02048193643220797
2020-09-02,0.009239418168462521,0.019272203791862452,0.04068745894751569,0.02456428027132218,-0.08146399474229349
2020-09-03,-0.04628409107642484,-0.06194694399436229,-0.050015079738975676,-0.0077340644923104,-0.10475578859149359
2020-09-04,-0.021787376131977454,-0.014035847801574297,-0.03094085161487181,0.003117722909073972,-0.015075379292629698
2020-09-08,-0.04394437724142486,-0.05409574314183352,-0.03686269545335974,-0.0015539773857370376,0.016763814705532454
2020-09-09,0.0377066823131289,0.04258368720194117,0.016033742098416903,-0.004280167246036193,0.02652328965003581
2020-09-10,-0.028605430726562964,-0.02801846987648482,-0.016018357589126953,-0.034779062347913725,-0.01675976091011433
2020-09-11,-0.0185474313413867,-0.00652476446233341,-0.007375914599068056,0.01659909225533962,-0.019886344779005638
2020-09-14,-0.004251946308209575,0.0067638548555288835,-0.0009468813680300059,0.007964829772793225,0.04565218157488804
2020-09-15,0.01713194539788887,0.016406153927664757,0.014585798326876454,0.009482509492285462,0.05682603447555712
2020-09-16,-0.024723249059292796,-0.017865595755688135,-0.013325149063835084,-0.0074364407563658474,0.023606534864081707
2020-09-17,-0.022536667095498397,-0.010436567468273927,-0.016680909139285105,-0.004337471994943609,0.006406174482326277
2020-09-18,-0.017887968913378516,-0.012419362973394188,-0.023764176155800176,-0.016237609216911086,0.012730732576670789
2020-09-21,0.0018816338768787855,0.01072902571824863,-0.019746680626255064,-0.008051565913844483,0.026398496563295737
2020-09-22,0.056923401081222735,0.02409398728027745,0.023966520821322668,-0.01704551531239762,-0.020208201178678387
2020-09-23,-0.041268870535066005,-0.0329283309436742,-0.03428957551856515,-0.04541696978948995,-0.06499999761581421
2020-09-24,0.006643620344600976,0.012961904147570369,0.009242500043127988,0.027249145598357893,-0.049465225215990394
2020-09-25,0.024948702649999266,0.02278652762835276,0.011671244228477429,-0.005052722235204921,0.00281293678634964
2020-09-28,0.025498175845180215,0.00779511985462622,0.013536747814838712,0.009733494343708848,0.04628329851463553
2020-09-29,-0.009190203546536657,-0.010408685904050419,0.0032843091656589163,-0.015088031008538838,0.012064363555988056
2020-09-30,0.001224243150681703,0.014812356210494704,0.00018377052079920908,0.02510641984202744,0.0
2020-10-01,0.023034693272135476,0.010126948280866355,0.013942562993174645,-0.0029058081592100438,0.0894039965142257
2020-10-02,-0.02988271964194189,-0.029511490543717822,-0.021253697831301932,0.001248939745378097,-0.025531918347394322
2020-10-05,0.023743984375000027,0.02032108486681894,0.01892457231407363,0.004158023112656339,0.09419838828452498
2020-10-06,-0.031020252484694866,-0.02124717218613459,-0.021924387085496377,-0.024016688834926914,-0.008551967961764273
2020-10-07,0.030881037715015935,0.01903751526480235,0.004713024226939977,-0.001272614055612964,0.05577925559218411
2020-10-08,-0.0016083827506316872,0.003574187374087767,0.01755816581814007,0.0076464394679949255,-0.0386710767003452
2020-10-09,0.030120152338911632,0.024836166983153385,0.019711504534846158,0.013490854983655431,0.0662889575966672
2020-10-12,0.04754994719255912,0.0259025150380372,0.035592227368750784,0.005407569291620451,-0.018065895754578398
2020-10-13,0.0002033010214474995,0.006594249690264009,0.0016123565353922675,-0.015308244779441593,0.012987000923330161
2020-10-14,-0.02320804633328577,-0.008974207970220416,-0.002290604660757589,-0.00756290758880529,0.007478702036981089
2020-10-15,-0.007450124679229342,-0.0054333541985445155,-0.00570758597947596,0.005080360690960406,-0.018557813899413356
2020-10-16,-0.019750480983333984,0.0,0.008902403801699599,0.006318436095974933,-0.033495452812906445
2020-10-19,-0.020013994757188014,-0.024765447843959842,-0.02441181186112351,0.006278848330198761,-0.03353820539917218
2020-10-20,0.003055630578442159,0.002007228910619885,0.013892825253897234,0.01247917341500604,-0.02834017654832799
2020-10-21,-0.009968905369278414,0.0006988001925498644,0.024024219336634234,0.03122424760547937,-0.06488090764367727
2020-10-22,-0.0026813815078501335,0.0004190017208434149,0.013820221206895633,0.01752992850115298,0.021642215027879663
2020-10-23,0.008815010974952964,0.006235705360709609,0.015891517302142777,-0.001566225051850445,-0.0031152174104217556
2020-10-26,0.0008239098736768646,-0.028441885766896213,-0.03080441732365935,-0.025490115489229526,-0.050000011920928955
2020-10-27,0.024723744666960368,0.015089474638887657,0.008683114224106392,-0.006438612147465772,-0.0006579098031133102
2020-10-28,-0.037595142877010046,-0.049566263479395856,-0.05462955762466537,-0.02632644349970603,-0.04937458990904564
2020-10-29,0.015249236438195313,0.01006512512665969,0.033376848043781715,-0.00041605054729643154,0.023545717622442286
2020-10-30,-0.05445641928554379,-0.01099058678936704,0.034308733739756736,-0.005409903763752388,-0.0006765409599577277
2020-11-02,-0.010430948040659138,-0.0006914385839374981,0.0030968467196423877,0.016317990047029385,0.03926878170143766
2020-11-03,0.014621475904715853,0.02026393852513042,0.014870532035057726,-0.0008233712888560119,0.06514657818557357
2020-11-04,0.06322968549417451,0.04824879179570596,0.05994391397874921,-0.0012360746816877377,-0.031804308601302234
2020-11-05,0.024941715337338577,0.03188683066642328,0.008141184585835903,0.04496695903996484,0.05306381280077943
2020-11-06,-0.003199844314418998,0.0019256957670694685,-0.0009186926859781064,0.03197787057053825,-0.06478703771824812
2020-11-09,-0.0506225885421413,-0.023824371914072384,0.0007095217823187561,0.023335905724283013,0.03656187872003325
2020-11-10,-0.03458300337841225,-0.03379270851324678,-0.012824722264074051,0.02392523721516726,-0.0674505051287142
2020-11-11,0.03372955446359316,0.02625466445759317,0.007078842205119784,0.0010952731980633512,0.07232914231327103
2020-11-12,-0.00864089711813687,-0.005125878641232373,-0.0016374615202462417,-0.03610498482322322,-0.008663328649155755
2020-11-13,0.005957672338932074,0.004966658728183138,0.015532879715772108,0.020809589606408885,0.00998750579526786
2020-11-16,0.0007191232314727181,0.0033254678788718905,0.002453537553680718,0.021126805719608788,0.05191595406331273
2020-11-17,0.0014691042105692276,-0.012751382833753988,-0.0063040903333192455,-0.006896444463721063,0.015276158747882906
2020-11-18,-0.009631130932040155,-0.013183868248826003,-0.013202268053479349,0.010233757857678105,-0.02141208475294487
2020-11-19,0.003722494812092192,0.006348337915740299,0.009812348642053603,-0.011215601216210347,0.07392075761557737
2020-11-20,-0.005652872640243722,-0.009556542598800344,-0.012319210620487908,0.0010978250036766113,0.06222472894328046
2020-11-23,-0.0003258726842125803,-0.001330862248501985,-0.0042073231399619715,0.008771865974152027,0.11871430272122963
2020-11-24,0.006348512194266798,0.017847779968913402,0.019609662922945414,0.022101396090166148,-0.07367934004676446
2020-11-25,0.021490929778898105,4.6790479514502437e-05,0.0014416177587432966,-0.007089574296806123,0.014007038011579098
2020-11-27,0.0032244249924899826,0.006358953995503791,0.01228379729119311,-0.00678340093489016,0.012333497501439306
2020-11-30,-0.00854370679715255,-0.0053894933927789435,-0.018096215254490677,-0.033429246402102986,0.00048734057791177676
2020-12-01,0.01642657239833989,0.009996712754368975,0.02121834317319582,0.04871713846986658,-0.028738438034815905
