Date,ma14,rsi14,ma30,rsi30,ma50,rsi50,ma200,rsi200,Volume_1d_change,0_lag,1_lag,2_lag,3_lag,4_lag,5_lag,6_lag,7_lag,8_lag,9_lag,10_lag,11_lag,12_lag,13_lag,14_lag,15_lag,16_lag,17_lag,18_lag,19_lag
2017-06-26,975.1814313616071,51.18110981603468,976.3093322753906,57.13915014989453,951.0288037109375,58.982079488894215,852.5326513671876,55.671893106459095,-0.0294757033248082,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875,1001.5,996.6799926757812,1003.8800048828125,996.1199951171875,988.2899780273438,987.0900268554688,996.1699829101562
2017-06-27,971.366433279855,41.76265902843579,975.9383341471354,51.29186949787796,952.8880041503907,54.94665438553034,853.3307015991211,54.648964412605395,0.6098557217207985,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875,1001.5,996.6799926757812,1003.8800048828125,996.1199951171875,988.2899780273438,987.0900268554688
2017-06-28,968.2757175990513,47.37678942955796,975.8183349609375,53.91805224577118,955.0284045410157,56.57857093127154,854.1416516113281,55.09536846183241,0.12358814863316425,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875,1001.5,996.6799926757812,1003.8800048828125,996.1199951171875,988.2899780273438
2017-06-29,965.9685756138393,39.93527719419367,975.6733357747396,49.01142645116359,956.6546044921874,53.05859705138748,854.8871517944336,54.13413714852224,0.16794143356643354,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875,1001.5,996.6799926757812,1003.8800048828125,996.1199951171875
2017-06-30,963.6735752650669,37.697011827573334,974.979335530599,47.44368372866239,958.0466040039063,51.90203179251801,855.5832516479492,53.80299036282514,-0.2865874575108367,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875,1001.5,996.6799926757812,1003.8800048828125
2017-07-03,960.0278625488281,35.04150870934087,973.8063354492188,45.55122995398708,959.2568041992188,50.491979666504264,856.1744018554688,53.39087599571246,-0.2591685972811121,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875,1001.5,996.6799926757812
2017-07-05,957.4800066266741,40.677898333086496,972.7460021972656,48.22690968119747,960.3234045410156,52.1532380637071,856.8458520507812,53.83597013720171,0.2356030210054283,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875,1001.5
2017-07-06,955.1592930385044,39.364601314202986,971.3173360188802,47.3671950467914,961.1004040527343,51.523373487513346,857.5073519897461,53.652125009328586,-0.03782054343154573,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875,1004.280029296875
2017-07-07,953.8871503557477,44.86775440713121,970.0906697591146,50.01360277394129,962.1338037109375,53.17986520087846,858.2125018310547,54.10433994096003,-0.1744999751848727,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938,970.1199951171875
2017-07-10,952.1571524483817,48.75766455995241,968.7286702473958,51.954561384448674,963.3250036621093,54.414388253996925,858.9423516845703,54.45124379704925,-0.12733722118679736,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5,961.8099975585938
2017-07-11,951.0528695242746,49.706480263677726,967.40400390625,52.42900130700345,963.9052038574218,54.71689006322059,859.6302517700195,54.53699176909041,0.006682741991043795,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812,970.5
2017-07-12,950.2721514020648,54.74621238011348,966.4536702473958,54.996518267210625,964.6020031738282,56.36696776003279,860.3937515258789,55.01236238009128,0.09642759375855459,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812,967.9299926757812
2017-07-13,949.7171500069754,55.153792733664496,965.8456685384115,55.207143541517766,965.2372021484375,56.50317714292247,861.2247512817382,55.05214262837453,-0.04837400911303913,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875,960.1799926757812
2017-07-14,949.0614318847656,57.9183333825125,965.4663350423177,56.62937526609881,965.8064013671875,57.421805513594194,862.0556512451171,55.32107371460363,-0.29187983733438283,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125,958.6199951171875
2017-07-17,949.3378601074219,57.468678280869725,964.7943359375,56.41099419754793,966.2312023925781,57.27632736094783,862.8851513671875,55.28189427500493,0.5380696554279363,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375,975.219970703125
2017-07-18,952.1135733468192,61.2197453728911,964.2300028483073,58.33397338386249,966.9646020507812,58.517010633173015,863.8067013549804,55.647120857190814,-0.14887082204155377,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688,968.989990234375
2017-07-19,954.3821454729352,63.07692830788514,964.0996704101562,59.31720952911388,967.6462023925782,59.15792541942396,864.7502514648437,55.839085032566715,-0.0008490766291657792,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875,978.5900268554688
2017-07-20,958.2657165527344,62.754383512991815,963.7893371582031,59.17324958016986,968.3558020019532,59.06512444159999,865.7093014526367,55.81488908611804,0.004461440407903083,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688,976.6199951171875
2017-07-21,962.8485761369977,63.328867708106664,963.441337076823,59.46277574412701,969.1358020019532,59.25068404859064,866.6645516967774,55.869561602385886,0.03165538635081777,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688,986.0900268554688
2017-07-24,968.480717250279,64.90797047338626,964.3810038248698,60.252704902169775,969.9842016601563,59.754985580871775,867.6499517822266,56.017732174436695,1.7229549648055764,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688,972.0900268554688
2017-07-25,971.1071472167969,49.78505102042649,964.6216715494792,53.22463587809032,970.262001953125,55.18970099425269,868.4797018432618,54.80630562281863,0.48917053582632697,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625,948.0900268554688
2017-07-26,973.7942897251675,48.247007180134624,964.448671468099,52.42099133546924,970.3838024902344,54.648421839799866,869.3027017211914,54.65538191663413,-0.6255898611298369,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188,961.010009765625
2017-07-27,974.6300048828125,43.291173628164685,963.9346720377604,49.74732504047331,970.1418029785157,52.82924669572596,869.9944018554687,54.139816776961304,0.6735235866042493,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812,937.8200073242188
2017-07-28,975.1535775320871,46.006883600134564,963.8730061848959,50.92466656878185,970.4650036621093,53.546712559545774,870.7382019042968,54.33665490624557,-0.5121439522310982,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562,929.6799926757812
2017-07-31,974.5800040108817,41.31032518555939,963.4356730143229,48.34185032711803,970.3650036621094,51.775264649644846,871.4068518066406,53.824812117618684,0.2589590914102988,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625,919.4600219726562
2017-08-01,973.0728628976004,41.838592973969256,962.4803405761719,48.564810118327266,970.203203125,51.9093889356961,872.1192517089844,53.86090049484372,-0.38576746222903435,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062,932.260009765625
2017-08-02,971.557865687779,42.40740597321182,961.7686747233073,48.797740345322104,969.8746032714844,52.048046498308345,872.8344519042969,53.8977968142189,0.4540139740481961,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938,927.6900024414062
2017-08-03,968.942866734096,39.57468511050699,960.4923400878906,47.29202226315176,969.2696032714844,51.027740246242956,873.5017517089843,53.60500212925452,-0.44890654113955086,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0,940.8099975585938
2017-08-04,966.787863595145,42.65985757785239,959.4646728515625,48.521075234797536,968.633203125,51.74963611136237,874.1232516479492,53.79369013934059,0.11629148500756292,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875,951.0
2017-08-07,963.8450055803571,42.64278337090545,958.1200052897135,48.51255362922402,967.7110034179688,51.74396839829048,874.7178015136719,53.79208904005427,0.15239917105053413,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312,953.530029296875
2017-08-08,960.375004359654,41.93742449333265,957.1900044759115,48.17104405272348,966.7294030761718,51.51929742339715,875.3306015014648,53.729373065212016,0.041015354820860495,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375,967.6599731445312
2017-08-09,956.6528625488281,40.0574625135485,956.9230041503906,47.26422445172575,965.6076037597657,50.924858353285565,875.9107015991211,53.56401470316099,-0.06923128031360037,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312,968.8499755859375
2017-08-10,951.635005405971,33.557614531143024,955.6756713867187,43.83892813203832,964.3376037597657,48.627779509962856,876.3499517822265,52.90743397535039,0.9326147476622171,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562,976.9099731445312
2017-08-11,946.7621503557477,37.83928654853933,955.4180053710937,45.4509431120319,963.1736047363281,49.5432249045302,876.857651977539,53.13501360334535,-0.4028588313511118,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312,975.9600219726562
2017-08-14,944.6121477399554,43.20017860682173,955.7263387044271,47.56827209113712,962.0298046875,50.76088342537859,877.4418020629882,53.44254144598509,-0.28830333395187724,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125,986.9500122070312
2017-08-15,942.6671491350446,42.81780664603037,956.3470052083334,47.38532559888331,960.7138049316407,50.64097825809463,878.0454522705078,53.40867414962056,-0.038327828958804155,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062,992.77001953125
2017-08-16,942.0785784040179,46.529593534749495,956.7473388671875,48.86687677245122,959.66560546875,51.49246179408217,878.6690023803711,53.62377893446104,0.21581563488477173,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688,992.1900024414062
2017-08-17,939.8878609793527,39.180170394643326,956.746337890625,45.32411171303398,958.1888049316407,49.16992191800332,879.2578021240234,52.96432361413156,0.260462350405114,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938,993.8400268554688
2017-08-18,938.5078604561942,38.59520898970927,956.2586710611979,45.02324581397222,956.6268041992188,48.9691047900727,879.8613021850585,52.90606026562965,-0.21129916848499142,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875,998.3099975585938
2017-08-21,936.6728602818081,36.49017157891496,955.2543375651042,43.94063688011916,955.6418041992188,48.2476818529552,880.5235522460938,52.697027970411966,-0.0270674442949006,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938,969.030029296875
2017-08-22,936.1557181222098,47.77293108973898,954.8166707356771,48.63953057932635,955.2136047363281,50.959172252980565,881.314602355957,53.37793059176187,0.3642022748232401,940.4000244140625,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625,965.3099975585938
2017-08-23,936.3185773577009,48.864949362189016,953.9806722005209,49.13187451311285,954.655205078125,51.25009528049436,882.1220025634766,53.45309572632726,-0.3608810771224157,942.5800170898438,940.4000244140625,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438,952.510009765625
2017-08-24,935.682865687779,46.15244133021187,952.9153401692708,47.89226288994637,954.0344055175781,50.45294867272173,882.7963024902343,53.22798341705812,0.14111943587483466,936.8900146484375,942.5800170898438,940.4000244140625,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5,958.3300170898438
2017-08-25,934.5935799734933,43.248933092820266,951.3683410644531,46.52845378942846,953.4408056640625,49.5694199204059,883.3889025878906,52.976173236403454,-0.08288274370461923,930.5,936.8900146484375,942.5800170898438,940.4000244140625,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938,945.5
2017-08-28,933.4464372907366,42.188810844882155,949.7740071614584,46.02558303456246,952.831005859375,49.24305860423987,884.0016024780274,52.88291843471124,-0.11614587720037062,928.1300048828125,930.5,936.8900146484375,942.5800170898438,940.4000244140625,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375,946.5599975585938
2017-08-29,933.1371503557477,46.71158861629438,948.0673400878907,47.89849983612943,952.0416064453125,50.31625771883203,884.7789025878906,53.149413890968276,0.10405946255002863,935.75,928.1300048828125,930.5,936.8900146484375,942.5800170898438,940.4000244140625,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688,947.6400146484375
2017-08-30,934.5685773577009,50.98232288602742,946.4293395996094,49.76335954020352,951.5344067382813,51.40058802086356,885.6383026123046,53.42321151766374,-0.033057137925082025,943.6300048828125,935.75,928.1300048828125,930.5,936.8900146484375,942.5800170898438,940.4000244140625,920.8699951171875,926.1799926757812,927.6599731445312,944.27001953125,938.0800170898438,938.9299926757812,930.0900268554688,923.5900268554688,940.0800170898438,944.1900024414062,945.75,945.7899780273438,940.2999877929688
