Date,1d_close_future_pct
2016-11-15,0.006218080771980272
2016-11-16,0.007923270892244094
2016-11-17,-0.012961741616846267
2016-11-18,0.011379328354475637
2016-11-21,0.00025485755624665707
2016-11-22,-0.007643312101910826
2016-11-23,0.0015789222962130367
2016-11-25,0.007126100890475051
2016-11-28,0.004645038135031365
2016-11-29,-0.017176729728235696
2016-11-30,-0.01488630680038372
2016-12-01,0.00017008998718570645
2016-12-02,0.017999566144691004
2016-12-05,-0.002621338572820986
2016-12-06,0.019699010759905766
2016-12-07,0.004674861136859443
2016-12-08,0.01795846121430933
2016-12-09,-0.0019148653648698444
2016-12-12,0.009209063270919193
2016-12-13,0.003127514544825294
2016-12-14,-0.0027387426111783464
2016-12-15,-0.007123150106894793
2016-12-16,0.003284566156676272
2016-12-19,0.003323091947115442
2016-12-20,-0.003680078453235036
2016-12-21,-0.0031027080686716335
2016-12-22,-0.002321911001653354
2016-12-23,0.0026367973693983693
2016-12-27,-0.006617837837878615
2016-12-28,-0.002100503903975648
2016-12-29,-0.012990724158467026
2016-12-30,0.019635304838040213
2017-01-03,-0.00029701393729586467
2017-01-04,0.006499374664891144
2017-01-05,0.014993483737872015
2017-01-06,0.0023872355529757083
2017-01-09,-0.0014144236085444906
2017-01-10,0.0046609309093359474
2017-01-11,-0.00039760448812065086
2017-01-12,0.0016997252597670265
2017-01-13,-0.0041880044991520204
2017-01-17,0.0018852845057997225
2017-01-18,-0.005609061668609305
2017-01-19,0.004609565869059251
2017-01-20,0.019633662292960707
2017-01-23,0.00603962041297601
2017-01-24,0.010499903008183153
2017-01-25,-0.0017124255546363543
2017-01-26,-0.013944259427552397
2017-01-27,-0.025087880278847785
2017-01-30,-0.00441840497788093
2017-01-31,-0.006035201834083459
2017-02-01,0.003704454599168683
2017-02-02,0.002285331184305406
2017-02-03,0.0018167732255911506
2017-02-06,0.009262171559587085
2017-02-07,0.0007838891855973529
2017-02-08,0.00021689000183422458
2017-02-09,0.00577064072649236
2017-02-10,0.004923095773985198
2017-02-13,0.0012753972730461527
2017-02-14,-0.003226101303693385
2017-02-15,0.005792260478089339
2017-02-16,0.00520085608807519
2017-02-17,0.0032130787047468523
2017-02-21,0.002460896737489948
2017-02-22,-0.0004228356485580509
2017-02-23,-0.0037485340087030083
2017-02-24,0.0021938705098059064
2017-02-27,-0.0055786250305563945
2017-02-28,0.013989333349129218
2017-03-01,-0.008053719771301426
2017-03-02,-0.0009059934320323482
2017-03-03,-0.002131716118814575
2017-03-06,0.004579419539663565
2017-03-07,0.002925442240442999
2017-03-08,0.0049201210521521155
2017-03-09,0.004161552477504049
2017-03-10,0.003680064132227878
2017-03-13,0.0015382683249656193
2017-03-14,0.002864087007682814
2017-03-15,0.0018539887889132967
2017-03-16,0.0027241323186062427
2017-03-17,-0.005112534816213099
2017-03-20,-0.02047442597267468
2017-03-21,-0.0003999657110709265
2017-03-22,-0.011943943898218845
2017-03-23,-0.005371297129148855
2017-03-24,0.004035245657108444
2017-03-27,0.0025282883835580083
2017-03-28,0.010991744501985812
2017-03-29,-0.00045891095188477227
2017-03-30,-0.001977671886810306
2017-03-31,0.010556749629509143
2017-04-03,-0.004878894281623913
2017-04-04,-0.004292942688864265
2017-04-05,-0.004488105546081367
2017-04-06,-0.003549875856900808
2017-04-07,-0.0004749594947178748
2017-04-10,-0.0021622992726904045
2017-04-11,0.0018812414638496033
2017-04-12,-0.0015212003701307042
2017-04-13,0.017793820773354563
2017-04-17,-0.001333147757566655
2017-04-18,0.002950877129787477
2017-04-19,0.004168085934215249
2017-04-20,-0.001313836922564482
2017-04-21,0.023260935077481948
2017-04-24,0.011275112082041572
2017-04-25,0.00033750481965810764
2017-04-26,0.0025867554660423675
2017-04-27,0.03710851767841561
2017-04-28,0.008977618242574037
2017-05-01,0.004577538536612691
2017-05-02,0.012122618986440958
2017-05-03,0.006610742174491202
2017-05-04,-0.00465051694999119
2017-05-05,0.008849994617643242
2017-05-08,-0.0020652979208166666
2017-05-09,-0.001954610147525959
2017-05-10,0.0010996478608322757
2017-05-11,-0.0007846090957188689
2017-05-12,0.004271579027279371
2017-05-15,0.005619164334627502
2017-05-16,-0.023263290637850598
2017-05-17,0.008841310210408349
2017-05-18,0.004366148778603307
2017-05-19,0.00986747254936482
2017-05-22,0.0067214833150293085
2017-05-23,0.007274223530359558
2017-05-24,0.014576365026463423
2017-05-25,0.0014216060739538072
2017-05-26,0.0029196123127472884
2017-05-30,-0.009114866147805212
2017-05-31,0.0012156451176976724
2017-06-01,0.007922793171972309
2017-06-02,0.007790235919029165
2017-06-05,-0.007172184097711698
2017-06-06,0.0048360630890949
2017-06-07,0.0027758654986269615
2017-06-08,-0.03401445133147163
2017-06-09,-0.008565948130560774
2017-06-12,0.0090350510635826
2017-06-13,-0.0026481270728683226
2017-06-14,-0.00800677741018807
2017-06-15,-0.0016246928393565119
2017-06-16,0.0173165338408241
2017-06-19,-0.006388282291079683
2017-06-20,0.009907260877660695
2017-06-21,-0.0020131328587228436
2017-06-22,0.009696741604338088
2017-06-23,-0.014197486658134473
2017-06-26,-0.02468907131743292
2017-06-27,0.013627379831225417
2017-06-28,-0.02413086461717706
2017-06-29,-0.008679719546251241
2017-06-30,-0.01099299843348267
2017-07-03,0.013921201016991569
2017-07-05,-0.004902073752329761
2017-07-06,0.014142650112278332
2017-07-07,0.010831094979697697
2017-07-10,0.002660388324789764
2017-07-11,0.014818561989154766
2017-07-12,0.001229773344390006
