Adj Close,Adj Closelag1,Adj Closelag2,Adj Closelag3,Adj Closelag4,Adj Closelag5,Adj Closelag6,Adj Closelag7,Adj Closelag8,Adj Closelag9,Adj Closelag10,Adj Closelag11,Adj Closelag12,Adj Closelag13,Adj Closelag14,Adj Closelag15,Adj Closelag16,Adj Closelag17,Adj Closelag18,Adj Closelag19,Adj Closelag20,rsi200,rsi200lag1,rsi200lag2,rsi200lag3,rsi200lag4,rsi200lag5,rsi200lag6,rsi200lag7,rsi200lag8,rsi200lag9,rsi200lag10,rsi200lag11,rsi200lag12,rsi200lag13,rsi200lag14,rsi200lag15,rsi200lag16,rsi200lag17,rsi200lag18,rsi200lag19,rsi200lag20,ma200,ma200lag1,ma200lag2,ma200lag3,ma200lag4,ma200lag5,ma200lag6,ma200lag7,ma200lag8,ma200lag9,ma200lag10,ma200lag11,ma200lag12,ma200lag13,ma200lag14,ma200lag15,ma200lag16,ma200lag17,ma200lag18,ma200lag19,ma200lag20,rsi50,rsi50lag1,rsi50lag2,rsi50lag3,rsi50lag4,rsi50lag5,rsi50lag6,rsi50lag7,rsi50lag8,rsi50lag9,rsi50lag10,rsi50lag11,rsi50lag12,rsi50lag13,rsi50lag14,rsi50lag15,rsi50lag16,rsi50lag17,rsi50lag18,rsi50lag19,rsi50lag20,ma50,ma50lag1,ma50lag2,ma50lag3,ma50lag4,ma50lag5,ma50lag6,ma50lag7,ma50lag8,ma50lag9,ma50lag10,ma50lag11,ma50lag12,ma50lag13,ma50lag14,ma50lag15,ma50lag16,ma50lag17,ma50lag18,ma50lag19,ma50lag20,rsi30,rsi30lag1,rsi30lag2,rsi30lag3,rsi30lag4,rsi30lag5,rsi30lag6,rsi30lag7,rsi30lag8,rsi30lag9,rsi30lag10,rsi30lag11,rsi30lag12,rsi30lag13,rsi30lag14,rsi30lag15,rsi30lag16,rsi30lag17,rsi30lag18,rsi30lag19,rsi30lag20,ma30,ma30lag1,ma30lag2,ma30lag3,ma30lag4,ma30lag5,ma30lag6,ma30lag7,ma30lag8,ma30lag9,ma30lag10,ma30lag11,ma30lag12,ma30lag13,ma30lag14,ma30lag15,ma30lag16,ma30lag17,ma30lag18,ma30lag19,ma30lag20,rsi14,rsi14lag1,rsi14lag2,rsi14lag3,rsi14lag4,rsi14lag5,rsi14lag6,rsi14lag7,rsi14lag8,rsi14lag9,rsi14lag10,rsi14lag11,rsi14lag12,rsi14lag13,rsi14lag14,rsi14lag15,rsi14lag16,rsi14lag17,rsi14lag18,rsi14lag19,rsi14lag20,ma14,ma14lag1,ma14lag2,ma14lag3,ma14lag4,ma14lag5,ma14lag6,ma14lag7,ma14lag8,ma14lag9,ma14lag10,ma14lag11,ma14lag12,ma14lag13,ma14lag14,ma14lag15,ma14lag16,ma14lag17,ma14lag18,ma14lag19,ma14lag20
851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,840.0300293,838.960022,834.8499756,830.0599976,829.8800049,829.2299805,821.6199951,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,52.40513597,52.36649199,52.21821724,52.04511713,52.03862076,52.01526257,51.74148442,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,782.0530014,781.3922513,780.7227512,780.1558014,779.6323514,779.1940015,778.7367017,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,55.47318218,55.30526758,54.66166402,53.90353594,53.87513325,53.77432965,52.58546438,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,818.6406055,817.1266052,815.8650049,814.9568054,814.071405,813.0784045,812.0738049,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,56.92915392,56.64054224,55.53418998,54.21815817,54.16888634,53.9960432,51.94506705,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,829.4416728,827.8556722,826.653005,825.6436727,824.9726725,824.236672,823.5850057,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,60.03050415,59.36427971,56.79569307,53.62329041,53.50416293,53.1001703,48.20812489,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476,830.3064314,831.6221444,832.3771449,833.0614319,832.9264308,832.5328587,832.5178615
853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,840.0300293,838.960022,834.8499756,830.0599976,829.8800049,829.2299805,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,52.40513597,52.36649199,52.21821724,52.04511713,52.03862076,52.01526257,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,782.0530014,781.3922513,780.7227512,780.1558014,779.6323514,779.1940015,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,55.47318218,55.30526758,54.66166402,53.90353594,53.87513325,53.77432965,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,818.6406055,817.1266052,815.8650049,814.9568054,814.071405,813.0784045,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,56.92915392,56.64054224,55.53418998,54.21815817,54.16888634,53.9960432,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,829.4416728,827.8556722,826.653005,825.6436727,824.9726725,824.236672,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,60.03050415,59.36427971,56.79569307,53.62329041,53.50416293,53.1001703,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476,830.3064314,831.6221444,832.3771449,833.0614319,832.9264308,832.5328587
857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,840.0300293,838.960022,834.8499756,830.0599976,829.8800049,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,52.40513597,52.36649199,52.21821724,52.04511713,52.03862076,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,782.0530014,781.3922513,780.7227512,780.1558014,779.6323514,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,55.47318218,55.30526758,54.66166402,53.90353594,53.87513325,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,818.6406055,817.1266052,815.8650049,814.9568054,814.071405,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,56.92915392,56.64054224,55.53418998,54.21815817,54.16888634,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,829.4416728,827.8556722,826.653005,825.6436727,824.9726725,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,60.03050415,59.36427971,56.79569307,53.62329041,53.50416293,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476,830.3064314,831.6221444,832.3771449,833.0614319,832.9264308
861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,840.0300293,838.960022,834.8499756,830.0599976,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,52.40513597,52.36649199,52.21821724,52.04511713,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,782.0530014,781.3922513,780.7227512,780.1558014,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,55.47318218,55.30526758,54.66166402,53.90353594,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,818.6406055,817.1266052,815.8650049,814.9568054,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,56.92915392,56.64054224,55.53418998,54.21815817,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,829.4416728,827.8556722,826.653005,825.6436727,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,60.03050415,59.36427971,56.79569307,53.62329041,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476,830.3064314,831.6221444,832.3771449,833.0614319
864.5800171,861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,840.0300293,838.960022,834.8499756,53.22212506,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,52.40513597,52.36649199,52.21821724,793.4925513,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,782.0530014,781.3922513,780.7227512,58.52814772,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,55.47318218,55.30526758,54.66166402,835.8046045,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,818.6406055,817.1266052,815.8650049,61.66816456,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,56.92915392,56.64054224,55.53418998,841.1310018,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,829.4416728,827.8556722,826.653005,68.14973701,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,60.03050415,59.36427971,56.79569307,852.5957162,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476,830.3064314,831.6221444,832.3771449
865.9099731,864.5800171,861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,840.0300293,838.960022,53.27138426,53.22212506,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,52.40513597,52.36649199,794.1374512,793.4925513,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,782.0530014,781.3922513,58.74889315,58.52814772,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,55.47318218,55.30526758,837.0652039,835.8046045,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,818.6406055,817.1266052,62.04821882,61.66816456,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,56.92915392,56.64054224,842.533667,841.1310018,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,829.4416728,827.8556722,68.95962941,68.14973701,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,60.03050415,59.36427971,853.635001,852.5957162,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476,830.3064314,831.6221444
868.3900146,865.9099731,864.5800171,861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,840.0300293,53.3634233,53.27138426,53.22212506,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,52.40513597,794.7414014,794.1374512,793.4925513,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,782.0530014,59.16250499,58.74889315,58.52814772,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,55.47318218,838.5840039,837.0652039,835.8046045,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,818.6406055,62.76047309,62.04821882,61.66816456,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,56.92915392,844.1403341,842.533667,841.1310018,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,829.4416728,70.46768758,68.95962941,68.14973701,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,60.03050415,854.8771449,853.635001,852.5957162,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476,830.3064314
870,868.3900146,865.9099731,864.5800171,861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,837.3200073,53.42327796,53.3634233,53.27138426,53.22212506,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,52.29713933,795.3471515,794.7414014,794.1374512,793.4925513,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,782.6675516,59.43195509,59.16250499,58.74889315,58.52814772,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,54.93975051,839.8238037,838.5840039,837.0652039,835.8046045,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,820.0978052,63.22397752,62.76047309,62.04821882,61.66816456,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,55.95334356,845.9656677,844.1403341,842.533667,841.1310018,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,830.4186727,71.43781825,70.46768758,68.95962941,68.14973701,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,57.46095924,856.4621451,854.8771449,853.635001,852.5957162,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585,828.9021476
872.3699951,870,868.3900146,865.9099731,864.5800171,861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,842.1699829,53.51154912,53.42327796,53.3634233,53.27138426,53.22212506,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,52.47330353,795.9667014,795.3471515,794.7414014,794.1374512,793.4925513,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,783.3362015,59.83008028,59.43195509,59.16250499,58.74889315,58.52814772,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,55.71737467,841.1158032,839.8238037,838.5840039,837.0652039,835.8046045,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,821.3768054,63.90806043,63.22397752,62.76047309,62.04821882,61.66816456,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,57.30811497,847.7693339,845.9656677,844.1403341,842.533667,841.1310018,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,831.5653381,72.85161503,71.43781825,70.46768758,68.95962941,68.14973701,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,60.70283844,858.0835746,856.4621451,854.8771449,853.635001,852.5957162,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136,828.6978585
867.9099731,872.3699951,870,868.3900146,865.9099731,864.5800171,861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,846.5499878,53.32042742,53.51154912,53.42327796,53.3634233,53.27138426,53.22212506,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,52.63207394,796.5849011,795.9667014,795.3471515,794.7414014,794.1374512,793.4925513,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,784.0121014,58.72342983,59.83008028,59.43195509,59.16250499,58.74889315,58.52814772,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,56.41058678,842.2136023,841.1158032,839.8238037,838.5840039,837.0652039,835.8046045,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,822.7842053,61.67467511,63.90806043,63.22397752,62.76047309,62.04821882,61.66816456,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,58.50060069,849.3619995,847.7693339,845.9656677,844.1403341,842.533667,841.1310018,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,832.6830037,66.20972577,72.85161503,71.43781825,70.46768758,68.95962941,68.14973701,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,63.41451378,859.7250017,858.0835746,856.4621451,854.8771449,853.635001,852.5957162,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577,830.3207136
850.1400146,867.9099731,872.3699951,870,868.3900146,865.9099731,864.5800171,861.4099731,857.8400269,853.6400146,851.1500244,847.2700195,849.0800171,849.8499756,856.75,844.9299927,849.6699829,847.8099976,851,851.3599854,849.2700195,52.568605,53.32042742,53.51154912,53.42327796,53.3634233,53.27138426,53.22212506,53.10488309,52.97281098,52.81725789,52.72501537,52.58128269,52.655591,52.68710642,52.96979821,52.53572205,52.72991298,52.66159374,52.79179873,52.80645885,52.73063107,797.1563013,796.5849011,795.9667014,795.3471515,794.7414014,794.1374512,793.4925513,792.8601511,792.2182513,791.5153012,790.8556512,790.1764511,789.5490012,788.9045511,788.3068011,787.6472012,787.0629013,786.4673013,785.9251514,785.3158014,784.6849014,54.61631702,58.72342983,59.83008028,59.43195509,59.16250499,58.74889315,58.52814772,58.00318735,57.4081808,56.7008878,56.27905939,55.61879692,56.00545693,56.16824174,57.63958423,55.69105206,56.71632916,56.40770944,57.0919073,57.1685941,56.83874096,842.7122021,842.2136023,841.1158032,839.8238037,838.5840039,837.0652039,835.8046045,834.6044043,833.5748047,832.5740039,831.6948035,830.9158032,830.2744031,829.5428027,828.7426038,827.9206042,827.3798047,826.6932056,825.8950061,825.0640063,823.9402063,53.90958218,61.67467511,63.90806043,63.22397752,62.76047309,62.04821882,61.66816456,60.76281558,59.72734,58.48124262,57.73172819,56.55022598,57.27214074,57.57437724,60.33250844,56.91460651,58.88130943,58.33518284,59.64863047,59.79549645,59.23215777,850.3126668,849.3619995,847.7693339,845.9656677,844.1403341,842.533667,841.1310018,840.4793355,840.3316691,840.352002,840.2150024,839.9910014,839.3543335,838.5306661,837.8363342,836.8600016,836.3936686,835.7223368,835.1240031,834.2910034,833.4850037,47.59218885,66.20972577,72.85161503,71.43781825,70.46768758,68.95962941,68.14973701,66.19769076,63.88295736,60.96257325,59.14393318,56.19081596,58.00702467,58.7572059,65.84309715,57.73551487,63.33335361,61.99053776,65.82995805,66.25999002,65.02841122,859.2528599,859.7250017,858.0835746,856.4621451,854.8771449,853.635001,852.5957162,851.5021449,850.4407174,849.3214286,848.1557138,847.3614284,846.7678571,845.7514256,844.3378557,842.4185704,841.2971409,839.2935704,837.316428,834.9778573,832.3978577
